label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
fermo,0.411957,0.808495,-2.906641,0.99817,0.452997,0.702878,-2.919374,0.998201,0.481772,0.694492,-2.920077,0.998241,0.503417,0.684529,-2.920935,0.998309,0.374984,0.708652,-2.899736,0.997997,0.35396,0.703833,-2.900399,0.997562,0.336606,0.697207,-2.900713,0.997384,0.535356,0.651806,-2.437541,0.998767,0.312704,0.664052,-2.407638,0.998276,0.457571,0.8663,-2.693092,0.998922,0.382401,0.869795,-2.672426,0.998558,0.695464,0.857747,-1.736803,0.997884,0.184018,0.819939,-1.704031,0.997627,0.846591,1.218621,-1.169272,0.65809,-0.055366,1.087276,-1.165477,0.728845,0.87324,1.575994,-0.967821,0.237563,-0.115032,1.439887,-0.95982,0.22872,0.895896,1.682821,-0.977295,0.199697,-0.148076,1.541508,-0.9656,0.182046,0.881508,1.673222,-1.135806,0.240238,-0.125814,1.54841,-1.10522,0.219704,0.859277,1.6401,-1.025713,0.252954,-0.100979,1.52167,-1.010783,0.230546,0.597313,1.582162,0.013363,0.038204,0.281026,1.578115,-0.004409,0.037348,0.620999,2.189047,-0.040967,0.054924,0.314193,2.184716,-0.062018,0.074158,0.613758,2.778634,1.015917,0.019672,0.336239,2.791667,0.710688,0.029315,0.610675,2.84706,1.118713,0.013996,0.339554,2.864393,0.781028,0.021583,0.582836,3.014259,0.668538,0.025503,0.35396,3.031146,0.273775,0.03662
fermo,0.411427,0.809368,-2.881809,0.998195,0.451905,0.702898,-2.915872,0.998215,0.480673,0.694691,-2.916928,0.99826,0.502233,0.68522,-2.918015,0.998322,0.373907,0.708421,-2.884469,0.998003,0.353111,0.703516,-2.885041,0.997575,0.336057,0.696932,-2.885369,0.997397,0.53471,0.653381,-2.417925,0.998786,0.312694,0.663985,-2.390865,0.998293,0.456691,0.866621,-2.691324,0.998929,0.382402,0.869857,-2.65809,0.998577,0.695432,0.857801,-1.739841,0.99789,0.185096,0.81799,-1.702547,0.997641,0.849075,1.24374,-1.237242,0.667297,-0.038149,1.067579,-1.232228,0.733217,0.88131,1.599509,-1.116091,0.25152,-0.111053,1.440489,-1.102903,0.242982,0.9074,1.704115,-1.13705,0.211113,-0.143324,1.541921,-1.126906,0.193179,0.890442,1.692271,-1.296506,0.252388,-0.120594,1.549016,-1.25735,0.231571,0.866686,1.660404,-1.176817,0.265316,-0.095731,1.522382,-1.154528,0.242824,0.595744,1.582298,0.01371,0.039389,0.280267,1.577368,-0.004733,0.038642,0.618712,2.191287,-0.009613,0.056527,0.313618,2.189985,-0.055362,0.078551,0.611603,2.781517,1.025253,0.020128,0.335654,2.793601,0.698667,0.030979,0.608473,2.851019,1.129534,0.014241,0.338686,2.866411,0.767969,0.022604,0.580371,3.015349,0.702879,0.026105,0.351505,3.032257,0.266134,0.038477
fermo,0.40706,0.810643,-2.878557,0.99828,0.446249,0.704226,-2.895925,0.998285,0.476071,0.696106,-2.896621,0.998331,0.499282,0.686492,-2.897259,0.998384,0.369962,0.70954,-2.874437,0.998076,0.350365,0.70453,-2.875025,0.997666,0.334054,0.697914,-2.875281,0.997491,0.534253,0.655321,-2.444661,0.998835,0.312177,0.664738,-2.385845,0.99836,0.453554,0.86783,-2.677635,0.998971,0.38079,0.870348,-2.653956,0.998643,0.697263,0.865275,-1.779969,0.997933,0.187519,0.817299,-1.701261,0.997696,0.852619,1.26404,-1.329033,0.678633,-0.060833,1.071935,-1.299321,0.737647,0.883302,1.623298,-1.231978,0.265001,-0.141313,1.408667,-1.258916,0.254013,0.909314,1.729149,-1.253145,0.22145,-0.177195,1.495788,-1.29056,0.20154,0.891689,1.71479,-1.407684,0.263247,-0.157027,1.501112,-1.416266,0.240454,0.868368,1.682664,-1.290871,0.27568,-0.130808,1.481884,-1.31187,0.252119,0.595758,1.58344,0.01148,0.040078,0.280263,1.577902,-0.002376,0.039896,0.617166,2.207422,-0.014279,0.05803,0.313293,2.193476,-0.175193,0.083273,0.610512,2.794234,1.01846,0.020825,0.335057,2.79884,0.553352,0.033403,0.608136,2.863191,1.122293,0.014676,0.337882,2.873315,0.619952,0.024255,0.576775,3.02974,0.683252,0.02708,0.348166,3.038772,0.094589,0.041474
fermo,0.412159,0.809143,-2.976065,0.998302,0.451254,0.702703,-2.971617,0.9983,0.480256,0.694112,-2.972147,0.99834,0.502269,0.684212,-2.97262,0.998396,0.373085,0.708818,-2.963667,0.998099,0.352543,0.703983,-2.96427,0.997688,0.335661,0.697374,-2.964471,0.997522,0.535412,0.651543,-2.488021,0.998848,0.312323,0.664137,-2.45927,0.998394,0.456963,0.867258,-2.750844,0.998971,0.3825,0.870265,-2.744409,0.998656,0.697269,0.864693,-1.78273,0.997919,0.187318,0.817338,-1.751874,0.997667,0.853228,1.262081,-1.294499,0.684696,-0.052415,1.071161,-1.291077,0.744875,0.885171,1.62359,-1.165966,0.271456,-0.13827,1.421837,-1.131681,0.26378,0.91101,1.731428,-1.178715,0.225974,-0.171208,1.518902,-1.143249,0.208983,0.893883,1.717453,-1.346496,0.267926,-0.152507,1.523353,-1.284538,0.248297,0.870445,1.684454,-1.227083,0.280945,-0.127045,1.499547,-1.183604,0.260231,0.595838,1.583701,0.011214,0.043951,0.280095,1.578261,-0.002171,0.043947,0.617525,2.208233,-0.066584,0.061411,0.313032,2.210268,-0.132645,0.088816,0.61012,2.794682,1.010467,0.021832,0.334735,2.821083,0.711491,0.035607,0.607735,2.863678,1.116936,0.015224,0.337255,2.896513,0.785358,0.025388,0.575909,3.031664,0.665369,0.028451,0.343549,3.062836,0.249127,0.044205
fermo,0.412708,0.807938,-2.855608,0.998383,0.45127,0.701939,-2.850723,0.998377,0.480241,0.693604,-2.851135,0.998416,0.502249,0.683867,-2.851487,0.998463,0.373195,0.708111,-2.846132,0.998187,0.352589,0.703517,-2.846815,0.997799,0.335687,0.697125,-2.846922,0.99764,0.535368,0.651542,-2.382249,0.998896,0.312455,0.664158,-2.363542,0.998477,0.457077,0.86533,-2.634207,0.999,0.382973,0.869664,-2.631189,0.998705,0.696631,0.86254,-1.72681,0.997925,0.188736,0.817422,-1.687291,0.997665,0.850751,1.155117,-1.293541,0.690371,-0.051973,1.064064,-1.325932,0.747484,0.874299,1.603754,-1.155603,0.277052,-0.17031,1.361032,-1.306825,0.270277,0.895596,1.714944,-1.1711,0.2297,-0.207647,1.435819,-1.343682,0.214122,0.87551,1.703659,-1.336207,0.271706,-0.189739,1.438376,-1.468653,0.253895,0.855378,1.669914,-1.216066,0.284795,-0.163711,1.422979,-1.360718,0.266106,0.596089,1.583835,0.0113,0.045334,0.280758,1.579122,-0.002232,0.045324,0.620995,2.209177,-0.056711,0.062769,0.317048,2.204588,-0.131526,0.090221,0.618951,2.80036,0.966915,0.022576,0.347871,2.819485,0.67309,0.036555,0.618375,2.872555,1.064952,0.015604,0.352203,2.895158,0.741887,0.026228,0.583975,3.036963,0.596907,0.029798,0.361398,3.060025,0.210838,0.046016
fermo,0.412352,0.815238,-2.942407,0.998366,0.451198,0.706729,-2.957144,0.998374,0.480087,0.699293,-2.957792,0.998414,0.502162,0.690382,-2.958578,0.998446,0.37247,0.710906,-2.939332,0.998216,0.351791,0.705696,-2.940113,0.997855,0.334871,0.69899,-2.940501,0.997707,0.535613,0.65818,-2.531386,0.998888,0.311514,0.664936,-2.455388,0.998537,0.456962,0.873202,-2.728222,0.998902,0.382544,0.874606,-2.709305,0.998658,0.6999,0.868964,-1.854471,0.997815,0.188451,0.817292,-1.729176,0.997762,0.850402,1.18424,-1.279015,0.676759,-0.05026,1.056509,-1.104186,0.733676,0.868798,1.599325,-0.964259,0.268808,-0.160752,1.363745,-0.716201,0.262843,0.88791,1.70209,-0.953827,0.222798,-0.201361,1.441643,-0.690814,0.208566,0.873176,1.693287,-1.11063,0.264,-0.185881,1.463745,-0.835366,0.247728,0.852326,1.66006,-1.014813,0.276987,-0.156216,1.443459,-0.761544,0.259803,0.596158,1.584681,0.000371,0.049057,0.280664,1.578839,0.007714,0.048215,0.621933,2.122691,0.393256,0.063862,0.32193,2.027787,0.486837,0.091278,0.62092,2.622289,1.67177,0.022483,0.377392,2.478422,1.569788,0.035191,0.621007,2.665746,1.81244,0.015264,0.388789,2.523156,1.684799,0.025307,0.583818,2.883509,1.452429,0.030514,0.395234,2.711121,1.304869,0.045692
fermo,0.409574,0.81386,-2.933169,0.998354,0.447569,0.706608,-2.94227,0.998353,0.476885,0.699218,-2.942902,0.998395,0.500309,0.690343,-2.943676,0.998429,0.369421,0.710731,-2.931906,0.998181,0.349729,0.705518,-2.932776,0.997807,0.332324,0.698842,-2.933203,0.99766,0.533449,0.658125,-2.498146,0.998872,0.308442,0.664927,-2.441849,0.998514,0.455175,0.87199,-2.714941,0.998903,0.380454,0.872023,-2.704858,0.998653,0.699862,0.868884,-1.824655,0.99787,0.18834,0.818282,-1.721007,0.997779,0.854775,1.223374,-1.283375,0.685861,-0.058977,1.080617,-1.157858,0.738278,0.89051,1.621206,-1.163594,0.275511,-0.149799,1.399576,-1.007855,0.268267,0.918572,1.731721,-1.18849,0.227881,-0.187908,1.490789,-1.022368,0.212033,0.898717,1.721514,-1.347836,0.269926,-0.170548,1.501096,-1.169615,0.251631,0.875606,1.687281,-1.223829,0.282605,-0.141754,1.477115,-1.065696,0.263613,0.595882,1.588971,0.001173,0.04945,0.27935,1.584372,0.007063,0.048594,0.616009,2.218548,0.061687,0.063448,0.311548,2.207513,0.060418,0.091079,0.612271,2.787138,1.05853,0.022473,0.339801,2.795946,0.796037,0.035205,0.611874,2.858476,1.157088,0.015372,0.344353,2.866448,0.861243,0.025504,0.575101,3.013595,0.695914,0.030523,0.352683,3.034086,0.335666,0.045677
fermo,0.402791,0.81382,-2.922027,0.998339,0.441676,0.706567,-2.92665,0.998315,0.471262,0.698987,-2.927205,0.998356,0.49733,0.689488,-2.927821,0.998386,0.364837,0.711292,-2.920051,0.998142,0.3458,0.706295,-2.920884,0.99776,0.328994,0.699857,-2.921247,0.997611,0.533035,0.657054,-2.484116,0.998841,0.305884,0.666299,-2.425293,0.998483,0.450765,0.872204,-2.703826,0.998882,0.377427,0.872062,-2.697348,0.998643,0.70107,0.871296,-1.814584,0.99779,0.188318,0.818259,-1.705385,0.997725,0.850721,1.251196,-1.320025,0.689525,-0.057143,1.084,-1.179725,0.736511,0.887056,1.625479,-1.178631,0.28139,-0.122283,1.424095,-1.032458,0.268452,0.915359,1.734145,-1.203408,0.232938,-0.152319,1.525809,-1.047171,0.212159,0.898007,1.723618,-1.359696,0.275119,-0.134158,1.535984,-1.188277,0.251284,0.874118,1.689337,-1.236198,0.287514,-0.107853,1.508144,-1.08697,0.263395,0.595897,1.590258,-0.002664,0.050873,0.279345,1.584524,0.010893,0.050404,0.615818,2.219109,-0.010318,0.065226,0.311624,2.206548,-0.038154,0.096798,0.608925,2.789854,1.063868,0.023413,0.337971,2.805205,0.760797,0.038136,0.607296,2.859818,1.168109,0.015844,0.34339,2.879165,0.830794,0.026879,0.571772,3.027982,0.703435,0.031738,0.341916,3.048678,0.300342,0.049097
fermo,0.404611,0.811693,-2.916489,0.99839,0.443527,0.704832,-2.922549,0.998364,0.472977,0.697234,-2.922948,0.998401,0.498134,0.6877,-2.92332,0.998427,0.365754,0.709639,-2.912512,0.998194,0.346274,0.704501,-2.913295,0.997819,0.329252,0.697916,-2.913699,0.997674,0.533033,0.655298,-2.435856,0.998868,0.305799,0.665164,-2.417688,0.998536,0.452133,0.86861,-2.698864,0.998913,0.378408,0.870531,-2.690466,0.998687,0.698051,0.85997,-1.754885,0.997822,0.187216,0.819556,-1.707403,0.99773,0.853235,1.240155,-1.303562,0.696639,-0.085788,1.09652,-1.336727,0.741904,0.888591,1.622484,-1.246637,0.290951,-0.152305,1.424635,-1.301722,0.271094,0.916882,1.733862,-1.28294,0.24009,-0.184884,1.524103,-1.342396,0.213804,0.897259,1.723552,-1.437776,0.282308,-0.163796,1.530993,-1.475314,0.253439,0.873767,1.689274,-1.308775,0.295387,-0.139589,1.505111,-1.357967,0.265349,0.595767,1.590544,0.010758,0.051437,0.279025,1.590351,-0.001787,0.051406,0.617306,2.23975,-0.057731,0.064208,0.311569,2.245027,-0.186872,0.095276,0.614115,2.843929,0.960556,0.023157,0.337908,2.878896,0.559146,0.03785,0.612804,2.924633,1.058301,0.015958,0.342844,2.95865,0.622645,0.027218,0.583171,3.067483,0.581517,0.031493,0.346236,3.115378,0.074418,0.048919
fermo,0.404681,0.811644,-2.850991,0.998269,0.443583,0.705003,-2.86376,0.998246,0.47302,0.697383,-2.864339,0.998282,0.498137,0.687808,-2.865109,0.998299,0.365836,0.709691,-2.844808,0.998099,0.34627,0.704548,-2.845572,0.997735,0.329252,0.697985,-2.845974,0.997597,0.533271,0.655296,-2.421408,0.99877,0.305836,0.665177,-2.354911,0.998482,0.452355,0.868883,-2.639361,0.998702,0.378346,0.870776,-2.61923,0.998512,0.698128,0.861968,-1.750804,0.997641,0.187207,0.819115,-1.640194,0.997727,0.847743,1.242458,-1.155083,0.685331,-0.064746,1.062572,-1.044998,0.732892,0.875635,1.611713,-0.841622,0.284346,-0.148901,1.388048,-0.758114,0.26674,0.898103,1.714582,-0.835155,0.234834,-0.182456,1.478371,-0.745027,0.211033,0.88744,1.702937,-0.995329,0.276568,-0.157626,1.490283,-0.893932,0.250367,0.864732,1.66932,-0.894983,0.28966,-0.134917,1.467467,-0.809793,0.262419,0.596268,1.592174,-0.001702,0.05301,0.279953,1.590338,0.009929,0.052871,0.617601,2.142713,0.195359,0.065357,0.31729,2.089256,0.280623,0.097274,0.614126,2.70749,1.342789,0.02336,0.356293,2.644799,1.18277,0.037691,0.613068,2.764518,1.465558,0.015814,0.366957,2.708513,1.27412,0.026915,0.577892,2.969862,1.070718,0.032595,0.361447,2.885262,0.83891,0.050198
fermo,0.418895,0.806647,-2.768157,0.998283,0.456384,0.701065,-2.754551,0.998254,0.482343,0.692672,-2.754848,0.998298,0.504054,0.682876,-2.755068,0.998314,0.377062,0.708065,-2.753393,0.998087,0.355583,0.703539,-2.753948,0.997723,0.337389,0.697273,-2.754101,0.997574,0.533939,0.649949,-2.26235,0.998784,0.31276,0.664539,-2.263062,0.998474,0.461561,0.860571,-2.542301,0.99874,0.384537,0.869332,-2.544199,0.998538,0.693588,0.85597,-1.584918,0.997772,0.186823,0.819714,-1.582007,0.997766,0.847707,1.163918,-1.049905,0.691674,-0.057302,1.064075,-1.093524,0.737575,0.876923,1.605737,-0.940391,0.284524,-0.148066,1.400319,-0.908118,0.266107,0.902454,1.713762,-0.954973,0.234587,-0.179002,1.497144,-0.913994,0.210147,0.887579,1.703385,-1.113284,0.277143,-0.151398,1.506242,-1.055377,0.250413,0.864679,1.669537,-0.999653,0.290722,-0.131928,1.479389,-0.96082,0.262096,0.596224,1.593881,0.004534,0.054008,0.279068,1.5941,0.004421,0.053241,0.616625,2.219191,-0.065592,0.066814,0.313168,2.22178,-0.036531,0.096782,0.613669,2.830948,0.857854,0.024188,0.345326,2.829391,0.66003,0.03798,0.612589,2.908745,0.948278,0.016143,0.352953,2.902933,0.719415,0.027342,0.577681,3.063015,0.470415,0.033316,0.356878,3.071795,0.188007,0.050194
fermo,0.418684,0.806626,-2.908659,0.998284,0.457094,0.701442,-2.896639,0.998259,0.482797,0.693586,-2.896977,0.998301,0.504144,0.684554,-2.897244,0.998322,0.377351,0.707988,-2.895362,0.998096,0.355538,0.70336,-2.895904,0.997726,0.337357,0.696968,-2.896098,0.997581,0.534219,0.653692,-2.393239,0.998798,0.313601,0.663769,-2.394497,0.998486,0.461284,0.8607,-2.676754,0.998757,0.384513,0.868971,-2.679534,0.998551,0.691765,0.859703,-1.649256,0.997761,0.18601,0.81757,-1.695114,0.997766,0.846447,1.148906,-1.078107,0.693296,-0.053015,1.066528,-1.172608,0.743991,0.865698,1.604312,-0.945143,0.288849,-0.128472,1.419914,-0.950067,0.277845,0.888311,1.712648,-0.962747,0.239353,-0.161977,1.525196,-0.966277,0.220517,0.872709,1.701309,-1.140311,0.282171,-0.134964,1.534984,-1.122873,0.261455,0.850815,1.667259,-1.007973,0.29635,-0.112571,1.506375,-1.006732,0.273568,0.592782,1.593545,0.009728,0.056107,0.274959,1.589965,-0.00071,0.055554,0.613588,2.228187,-0.07952,0.067839,0.307846,2.227476,-0.069789,0.099677,0.60935,2.827359,0.945984,0.024337,0.333652,2.841973,0.696176,0.039082,0.60768,2.902188,1.047032,0.016289,0.339105,2.917989,0.76354,0.027907,0.574491,3.060016,0.590203,0.033339,0.34392,3.081655,0.238764,0.051004
fermo,0.417542,0.804904,-2.889655,0.99834,0.455724,0.700626,-2.876845,0.998303,0.48173,0.693214,-2.877133,0.998344,0.503188,0.684483,-2.877292,0.998358,0.377062,0.706001,-2.875964,0.998139,0.355365,0.701519,-2.876473,0.997777,0.337293,0.69533,-2.876604,0.99763,0.534132,0.654566,-2.382886,0.998824,0.313619,0.663326,-2.378222,0.998521,0.460378,0.860394,-2.6598,0.99881,0.384248,0.867719,-2.66249,0.998616,0.692689,0.861728,-1.66599,0.997816,0.186294,0.816913,-1.692694,0.997826,0.847,1.212625,-1.165864,0.698802,-0.064832,1.070197,-1.280431,0.751775,0.869527,1.62514,-1.193265,0.290197,-0.136135,1.420171,-1.258816,0.28458,0.894018,1.742438,-1.230083,0.239955,-0.171463,1.525206,-1.300924,0.224911,0.875653,1.730021,-1.395907,0.28338,-0.144766,1.534777,-1.440294,0.266497,0.853991,1.693587,-1.259582,0.296578,-0.121607,1.50639,-1.316599,0.278098,0.592713,1.599036,0.019201,0.054405,0.274834,1.593192,-0.009642,0.05453,0.607579,2.265557,-0.097691,0.066641,0.300701,2.250282,-0.282067,0.099666,0.596532,2.864144,0.907672,0.024009,0.312105,2.886578,0.421392,0.039527,0.593498,2.943615,1.005531,0.01628,0.311083,2.968079,0.480787,0.028362,0.56548,3.083121,0.539857,0.032909,0.328399,3.119287,-0.075135,0.05123
fermo,0.41727,0.804689,-2.870723,0.998328,0.455639,0.700719,-2.859386,0.998281,0.481684,0.693306,-2.859738,0.998325,0.503026,0.684568,-2.86001,0.998339,0.376977,0.706002,-2.856675,0.99811,0.355308,0.701497,-2.857169,0.997745,0.337305,0.695262,-2.857316,0.997598,0.533884,0.654717,-2.372911,0.998813,0.313734,0.663242,-2.358177,0.9985,0.459835,0.860409,-2.642558,0.998802,0.383524,0.867267,-2.642705,0.998601,0.690418,0.861802,-1.668105,0.99779,0.186186,0.816928,-1.676361,0.997752,0.844127,1.168451,-1.156379,0.702845,-0.062346,1.071676,-1.2296,0.753712,0.872375,1.61754,-1.131166,0.295497,-0.128334,1.420509,-1.134259,0.290316,0.897966,1.730545,-1.167799,0.244454,-0.161973,1.524947,-1.161304,0.229719,0.880347,1.71904,-1.342276,0.288263,-0.139297,1.534141,-1.312878,0.271622,0.857815,1.684127,-1.200516,0.301767,-0.115914,1.506086,-1.193765,0.28339,0.592651,1.599054,0.019016,0.055453,0.27483,1.593314,-0.009484,0.055515,0.610492,2.260607,-0.095135,0.068877,0.303833,2.251475,-0.260998,0.104011,0.603617,2.854797,0.941614,0.024771,0.319308,2.881736,0.513294,0.041571,0.600572,2.931313,1.043512,0.016622,0.321143,2.960799,0.588432,0.029393,0.573856,3.080308,0.583707,0.033918,0.332323,3.118246,0.089878,0.053521
fermo,0.417166,0.798953,-2.857929,0.998346,0.454857,0.698002,-2.847965,0.998298,0.481263,0.690236,-2.848331,0.998342,0.502669,0.681111,-2.848619,0.998358,0.376332,0.704518,-2.841292,0.998118,0.35457,0.700682,-2.841807,0.997752,0.336723,0.694937,-2.841939,0.997602,0.533882,0.653138,-2.367401,0.998827,0.313389,0.66357,-2.335391,0.998499,0.459751,0.855951,-2.632296,0.99882,0.383461,0.864136,-2.627321,0.99861,0.690478,0.861855,-1.67453,0.997781,0.186551,0.817285,-1.64423,0.997665,0.845621,1.210065,-1.161231,0.705536,-0.063344,1.073464,-1.224038,0.754067,0.875136,1.617849,-1.131786,0.298858,-0.127499,1.409436,-1.127546,0.293114,0.901427,1.73081,-1.16281,0.247392,-0.161057,1.505111,-1.152339,0.232005,0.883108,1.719488,-1.328601,0.291516,-0.138524,1.510875,-1.295325,0.274047,0.860158,1.684534,-1.196938,0.305134,-0.114976,1.486517,-1.18433,0.286107,0.596928,1.597452,0.013754,0.054873,0.277793,1.59273,-0.004077,0.05468,0.615021,2.257423,-0.135328,0.07013,0.307563,2.248131,-0.178141,0.104479,0.609434,2.85099,0.861858,0.025223,0.325794,2.870727,0.598547,0.041933,0.607958,2.927449,0.960046,0.016824,0.330132,2.948742,0.668507,0.029667,0.575457,3.079135,0.48608,0.034442,0.334381,3.107287,0.148733,0.053903
fermo,0.417806,0.801085,-2.729663,0.998282,0.456289,0.698207,-2.73293,0.998245,0.482543,0.690487,-2.733505,0.9983,0.503808,0.681507,-2.734008,0.998319,0.376332,0.704646,-2.71787,0.998032,0.354493,0.700747,-2.718381,0.997651,0.336686,0.694982,-2.718608,0.997491,0.536332,0.65402,-2.309347,0.998804,0.312762,0.663627,-2.246876,0.998404,0.461338,0.858904,-2.526022,0.998784,0.383857,0.867783,-2.511015,0.99855,0.694498,0.869286,-1.67361,0.997759,0.185013,0.818405,-1.588766,0.997597,0.845574,1.272734,-1.167785,0.704882,-0.038449,1.077919,-1.095069,0.749021,0.877965,1.621611,-1.090658,0.305481,-0.070303,1.431016,-0.907426,0.29705,0.905961,1.730639,-1.118868,0.25416,-0.095805,1.530963,-0.913444,0.235283,0.889147,1.718929,-1.266654,0.298823,-0.073878,1.539156,-1.045693,0.277493,0.863843,1.684398,-1.146975,0.312655,-0.049683,1.512834,-0.957069,0.290017,0.598622,1.598562,0.002758,0.054704,0.279578,1.592767,0.00645,0.054053,0.622587,2.231174,-0.002205,0.07127,0.317275,2.194293,0.080319,0.10595,0.624455,2.78387,1.074686,0.02514,0.353874,2.764957,0.907844,0.041805,0.625039,2.843192,1.189222,0.016556,0.363691,2.832456,0.98883,0.029377,0.584892,3.035623,0.795698,0.034382,0.357795,3.005833,0.538452,0.053783
fermo,0.420064,0.796195,-2.749682,0.998235,0.458964,0.694546,-2.761542,0.998188,0.485511,0.685455,-2.762119,0.998244,0.506227,0.675332,-2.76263,0.99826,0.379074,0.702672,-2.744365,0.997968,0.356904,0.698614,-2.744905,0.997576,0.338673,0.692407,-2.745173,0.997415,0.536505,0.645555,-2.309569,0.998753,0.313785,0.659803,-2.270548,0.998372,0.46215,0.852159,-2.551476,0.998764,0.3847,0.86276,-2.534204,0.998531,0.691623,0.85396,-1.645758,0.997788,0.185238,0.818607,-1.598363,0.99756,0.846379,1.124403,-1.170347,0.709954,-0.046468,1.092578,-1.152044,0.751426,0.878391,1.574839,-1.138954,0.305745,-0.074533,1.432053,-1.096251,0.298907,0.906122,1.687027,-1.181138,0.253782,-0.103324,1.531786,-1.12728,0.2367,0.888941,1.680089,-1.332958,0.298423,-0.081693,1.539001,-1.267894,0.279082,0.863838,1.646346,-1.199676,0.312165,-0.056199,1.512695,-1.152513,0.291287,0.598644,1.596194,0.002896,0.05738,0.279706,1.593025,0.006314,0.056213,0.622486,2.232996,-0.161765,0.07223,0.317189,2.220019,-0.122274,0.104677,0.623769,2.829258,0.797856,0.025679,0.353054,2.831693,0.620643,0.04168,0.62417,2.904999,0.889666,0.016845,0.362565,2.905548,0.682243,0.029627,0.584383,3.063019,0.392621,0.035123,0.357709,3.07109,0.131486,0.053813
fermo,0.419999,0.793801,-2.778297,0.998184,0.458959,0.693098,-2.78031,0.998131,0.485447,0.683576,-2.780883,0.998185,0.506177,0.672961,-2.78142,0.998203,0.379569,0.702056,-2.767865,0.997907,0.357179,0.698114,-2.768438,0.997504,0.338944,0.692026,-2.76872,0.997341,0.536268,0.641766,-2.31282,0.998717,0.315134,0.659637,-2.277859,0.998329,0.462177,0.849169,-2.566783,0.998726,0.384733,0.859635,-2.555225,0.998487,0.690741,0.852838,-1.653055,0.997752,0.185264,0.818646,-1.604695,0.997493,0.850139,1.116142,-1.126956,0.711465,-0.046248,1.091221,-1.140558,0.751699,0.878193,1.576593,-0.981893,0.306951,-0.079163,1.427323,-0.985185,0.299724,0.905122,1.688569,-0.99829,0.254559,-0.107966,1.525927,-0.998294,0.237823,0.888284,1.680563,-1.159056,0.299067,-0.086696,1.532868,-1.138785,0.280108,0.863544,1.646416,-1.041672,0.313365,-0.061761,1.506918,-1.037785,0.292697,0.599239,1.594619,0.002921,0.058939,0.281087,1.592115,0.00625,0.057208,0.628011,2.210546,-0.131077,0.074286,0.325279,2.1838,-0.118321,0.105984,0.631541,2.80781,0.842805,0.026493,0.370161,2.785048,0.688843,0.042312,0.631906,2.880706,0.934316,0.017184,0.381448,2.858952,0.75892,0.030056,0.594298,3.048366,0.461538,0.036103,0.377126,3.022403,0.232725,0.05481
fermo,0.421316,0.787323,-2.817106,0.997923,0.46053,0.688174,-2.807439,0.997868,0.486038,0.679363,-2.807946,0.997908,0.506344,0.669466,-2.808518,0.997936,0.382096,0.697301,-2.799871,0.99765,0.358842,0.694106,-2.800444,0.997195,0.340268,0.688815,-2.800807,0.997032,0.536307,0.640876,-2.314843,0.998523,0.317243,0.658903,-2.293389,0.998142,0.463363,0.84376,-2.593402,0.998577,0.385319,0.855642,-2.58833,0.998331,0.690709,0.853041,-1.65631,0.99755,0.185259,0.818656,-1.615098,0.997361,0.847179,1.170909,-1.118545,0.708778,-0.042301,1.091157,-1.146516,0.751145,0.878107,1.576799,-0.967301,0.305056,-0.070097,1.433679,-1.001389,0.298463,0.90481,1.687756,-0.981377,0.253447,-0.09533,1.537098,-1.016272,0.237144,0.888307,1.678069,-1.145283,0.297576,-0.07338,1.543011,-1.155485,0.278911,0.863701,1.643978,-1.027386,0.312217,-0.049894,1.515077,-1.053929,0.2916,0.598158,1.592441,0.003004,0.060112,0.280986,1.588311,0.00598,0.058088,0.623072,2.167792,-0.157275,0.075938,0.322477,2.131125,-0.13283,0.106707,0.614462,2.741411,0.883145,0.026831,0.364817,2.713125,0.688859,0.042472,0.61135,2.810528,0.982269,0.017404,0.377676,2.786087,0.759835,0.030053,0.57869,2.979112,0.519581,0.036328,0.367841,2.945118,0.238919,0.054802
